19,3,209.73,244.78,92.72,46.29999999999998,1,1,1.0
20,2,409.0,327.47,61.79000000000002,48.94999999999999,1,1,1.0
20,3,209.73,244.78,92.69000000000003,46.29999999999998,1,1,1.0
21,2,391.98,330.63,61.16999999999996,49.51999999999998,1,1,1.0
21,3,209.73,244.78,92.66,46.29999999999998,1,1,1.0
22,2,374.96,333.79,60.56,50.089999999999975,1,1,1.0
22,3,209.73,244.78,92.62000000000003,46.29999999999998,1,1,1.0
23,2,357.94,336.95,59.94999999999999,50.660000000000025,1,1,1.0
23,3,209.73,244.78,92.59,46.29999999999998,1,1,1.0
24,2,340.91,340.11,59.349999999999966,51.22999999999996,1,1,1.0
24,3,209.73,244.78,92.56000000000003,46.29999999999998,1,1,1.0
25,2,323.89,343.27,58.73000000000002,51.79000000000002,1,1,1.0
25,3,209.73,244.78,92.53,46.29999999999998,1,1,1.0
26,2,306.87,346.42,58.120000000000005,52.370000000000005,1,1,1.0
26,3,209.73,244.78,92.49000000000004,46.29999999999998,1,1,1.0
27,2,289.85,349.58,57.50999999999999,52.94,1,1,1.0
27,3,209.73,244.78,92.46000000000001,46.29999999999998,1,1,1.0
28,2,272.82,352.74,56.900000000000034,53.50999999999999,1,1,1.0
28,3,209.73,244.78,92.43000000000004,46.29999999999998,1,1,1.0
29,2,255.8,355.9,56.289999999999964,54.08000000000004,1,1,1.0
29,3,209.73,244.78,92.4,46.29999999999998,1,1,1.0
30,2,238.78,359.06,55.67999999999998,54.64999999999998,1,1,1.0
30,3,209.73,244.78,92.35999999999999,46.29999999999998,1,1,1.0
31,2,221.76,362.22,55.06999999999999,55.21999999999997,1,1,1.0
31,3,209.73,244.78,92.33000000000001,46.29999999999998,1,1,1.0
32,2,204.73,365.38,54.46000000000001,55.79000000000002,1,1,1.0
32,3,209.73,244.78,92.29999999999998,46.29999999999998,1,1,1.0
33,2,187.71,368.54,53.849999999999994,56.35999999999996,1,1,1.0
33,3,209.73,244.78,92.27000000000001,46.29999999999998,1,1,1.0
34,2,170.69,371.7,53.24000000000001,56.93000000000001,1,1,1.0
34,3,209.73,244.78,92.22999999999999,46.29999999999998,1,1,1.0
35,2,153.67,374.86,52.620000000000005,57.49000000000001,1,1,1.0
35,3,209.73,244.78,92.20000000000002,46.29999999999998,1,1,1.0
36,2,136.64,378.02,52.02000000000001,58.06,1,1,1.0
36,3,209.73,244.78,92.16999999999999,46.29999999999998,1,1,1.0
37,2,119.62,381.18,51.41,58.629999999999995,1,1,1.0
37,3,209.73,244.78,92.14000000000001,46.29999999999998,1,1,1.0
38,2,102.6,384.34,50.80000000000001,59.200000000000045,1,1,1.0
38,3,209.73,244.78,92.1,46.29999999999998,1,1,1.0
39,2,85.58,387.5,50.17999999999999,59.76999999999998,1,1,1.0
39,3,209.73,244.78,92.07000000000002,46.29999999999998,1,1,1.0
40,2,68.55,390.66,49.58,60.339999999999975,1,1,1.0
40,3,209.73,244.78,92.03999999999999,46.29999999999998,1,1,1.0
41,2,51.53,393.82,48.97,60.910000000000025,1,1,1.0
41,3,209.73,244.78,92.01000000000002,46.29999999999998,1,1,1.0
42,2,34.51,396.98,48.36000000000001,61.47999999999996,1,1,1.0
42,3,209.73,244.78,91.97,46.29999999999998,1,1,1.0
43,2,17.49,400.14,47.74000000000001,62.05000000000001,1,1,1.0
43,3,209.73,244.78,91.94000000000003,46.29999999999998,1,1,1.0
44,2,0.46,403.3,47.14,62.610000000000014,1,1,1.0
44,3,209.73,244.78,91.91,46.29999999999998,1,1,1.0
45,2,0.46,403.3,21.74,62.610000000000014,1,1,1.0
45,3,209.73,244.78,91.88000000000002,46.29999999999998,1,1,1.0
46,3,209.73,244.78,91.84,46.29999999999998,1,1,1.0
47,3,209.73,244.78,91.81000000000003,46.29999999999998,1,1,1.0
48,3,209.73,244.78,91.78,46.29999999999998,1,1,1.0
49,3,209.73,244.78,91.75000000000003,46.29999999999998,1,1,1.0
50,3,209.73,244.78,91.71000000000001,46.29999999999998,1,1,1.0
51,3,209.73,244.78,91.68000000000004,46.29999999999998,1,1,1.0
52,3,209.73,244.78,91.65,46.29999999999998,1,1,1.0
52,4,950.11,226.67,9.600000000000023,58.680000000000035,1,1,1.0
53,3,209.73,244.78,91.62000000000003,46.29999999999998,1,1,1.0
53,4,943.67,227.1,14.81000000000006,59.87000000000003,1,1,1.0
54,3,209.73,244.78,91.59,46.29999999999998,1,1,1.0
54,4,937.23,227.53,20.019999999999982,61.059999999999974,1,1,1.0
55,3,209.73,244.78,91.54999999999998,46.29999999999998,1,1,1.0
55,4,930.79,227.96,25.230000000000018,62.24999999999997,1,1,1.0
56,3,209.73,244.78,91.52000000000001,46.29999999999998,1,1,1.0
56,4,924.35,228.39,30.43999999999994,63.44,1,1,1.0
57,3,209.73,244.78,91.49000000000004,46.29999999999998,1,1,1.0
57,4,917.91,228.82,35.64999999999998,64.63,1,1,1.0
58,3,209.73,244.78,91.46000000000001,46.29999999999998,1,1,1.0
58,4,911.47,229.26,40.860000000000014,65.81,1,1,1.0
59,3,209.73,244.78,91.41999999999999,46.29999999999998,1,1,1.0
59,4,905.03,229.69,46.07000000000005,67.0,1,1,1.0
60,3,209.73,244.78,91.39000000000001,46.29999999999998,1,1,1.0
60,4,898.59,230.12,51.26999999999998,68.19,1,1,1.0
61,3,209.73,244.78,91.35999999999999,46.29999999999998,1,1,1.0
61,4,892.16,230.55,56.47000000000003,69.38,1,1,1.0
62,3,209.73,244.78,91.33000000000001,46.29999999999998,1,1,1.0
62,4,885.72,230.98,61.67999999999995,70.57000000000002,1,1,1.0
63,3,209.73,244.78,91.28999999999999,46.29999999999998,1,1,1.0
63,4,879.28,231.41,66.88999999999999,71.76000000000002,1,1,1.0
64,3,209.73,244.78,91.26000000000002,46.29999999999998,1,1,1.0
64,4,872.84,231.84,72.10000000000002,72.95000000000002,1,1,1.0
65,3,209.73,244.78,91.22999999999999,46.29999999999998,1,1,1.0
65,4,866.4,232.27,77.31000000000006,74.14000000000001,1,1,1.0
66,3,209.73,244.78,91.20000000000002,46.29999999999998,1,1,1.0
66,4,859.96,232.71,82.51999999999998,75.31999999999996,1,1,1.0
67,3,209.73,244.78,91.16,46.29999999999998,1,1,1.0
67,4,853.52,233.14,87.73000000000002,76.50999999999999,1,1,1.0
68,3,209.73,244.78,91.13000000000002,46.29999999999998,1,1,1.0
68,4,847.08,233.57,92.93999999999994,77.69999999999999,1,1,1.0
69,3,209.73,244.78,91.1,46.29999999999998,1,1,1.0
69,4,840.65,234.0,98.13999999999999,78.88999999999999,1,1,1.0
70,3,209.73,244.78,91.07000000000002,46.29999999999998,1,1,1.0
70,4,834.21,234.43,103.34999999999991,80.07999999999998,1,1,1.0
71,3,209.73,244.78,91.03,46.29999999999998,1,1,1.0
71,4,827.77,234.86,108.56000000000006,81.26999999999998,1,1,1.0
72,3,209.73,244.78,91.00000000000003,46.29999999999998,1,1,1.0
72,4,821.33,235.29,113.76999999999998,82.46000000000001,1,1,1.0
73,3,209.73,244.78,90.97,46.29999999999998,1,1,1.0
73,4,814.89,235.72,118.98000000000002,83.64000000000001,1,1,1.0
74,3,209.73,244.78,90.94000000000003,46.29999999999998,1,1,1.0
74,4,808.45,236.16,124.18999999999994,84.82000000000002,1,1,1.0
75,3,209.73,244.78,90.9,46.29999999999998,1,1,1.0
75,4,802.01,236.59,129.39999999999998,86.01000000000002,1,1,1.0
75,5,809.55,255.81,12.180000000000064,25.71999999999997,1,1,1.0
76,3,209.73,244.78,90.87000000000003,46.29999999999998,1,1,1.0
76,4,795.57,237.02,134.6099999999999,87.20000000000002,1,1,1.0
76,5,799.26,256.56,14.220000000000027,25.70999999999998,1,1,1.0
77,3,209.73,244.78,90.84,46.29999999999998,1,1,1.0
77,4,789.13,237.45,139.81000000000006,88.38999999999999,1,1,1.0
77,5,788.98,257.3,16.24000000000001,25.71999999999997,1,1,1.0
78,3,209.73,244.78,90.81000000000003,46.29999999999998,1,1,1.0
78,4,782.7,237.88,145.01,89.57999999999998,1,1,1.0
78,5,778.69,258.05,18.279999999999973,25.70999999999998,1,1,1.0
79,3,209.73,244.78,90.77000000000001,46.29999999999998,1,1,1.0
79,4,776.26,238.31,150.22000000000003,90.76999999999998,1,1,1.0
79,5,768.41,258.79,20.31000000000006,25.70999999999998,1,1,1.0
79,6,952.33,235.51,7.669999999999959,31.810000000000002,1,1,1.0
80,3,209.73,244.78,90.74000000000004,46.29999999999998,1,1,1.0
80,4,769.82,238.74,155.42999999999995,91.95999999999998,1,1,1.0
80,5,758.12,259.53,22.340000000000032,25.720000000000027,1,1,1.0
80,6,946.24,236.53,7.669999999999959,31.799999999999983,1,1,1.0
81,3,209.73,244.78,90.71000000000001,46.29999999999998,1,1,1.0
81,4,763.38,239.18,160.64,93.13999999999999,1,1,1.0
81,5,747.84,260.28,24.370000000000005,25.710000000000036,1,1,1.0
81,6,940.15,237.54,7.670000000000073,31.81000000000003,1,1,1.0
82,3,209.73,244.78,90.68000000000004,46.29999999999998,1,1,1.0
82,4,756.94,239.61,165.8499999999999,94.32999999999998,1,1,1.0
82,5,737.55,261.02,26.410000000000082,25.720000000000027,1,1,1.0
82,6,934.06,238.56,7.670000000000073,31.80000000000001,1,1,1.0
83,3,209.73,244.78,90.64000000000001,46.29999999999998,1,1,1.0
83,4,750.5,240.04,171.05999999999995,95.52000000000001,1,1,1.0
83,5,727.26,261.77,28.450000000000045,25.710000000000036,1,1,1.0
83,6,927.97,239.57,7.669999999999959,31.810000000000002,1,1,1.0
84,3,209.73,244.78,90.60999999999999,46.29999999999998,1,1,1.0
84,4,744.06,240.47,176.2700000000001,96.71000000000001,1,1,1.0
84,5,716.98,262.51,30.470000000000027,25.720000000000027,1,1,1.0
84,6,921.88,240.59,7.669999999999959,31.799999999999983,1,1,1.0
85,3,209.73,244.78,90.58000000000001,46.29999999999998,1,1,1.0
85,4,737.62,240.9,181.48000000000002,97.9,1,1,1.0
85,5,706.69,263.26,32.50999999999999,25.710000000000036,1,1,1.0
85,6,915.79,241.6,7.670000000000073,31.81000000000003,1,1,1.0
86,3,209.73,244.78,90.54999999999998,46.29999999999998,1,1,1.0
86,4,727.3,242.59,184.88,97.9,1,1,1.0
86,5,695.7,263.59,33.69999999999993,25.720000000000027,1,1,1.0
86,6,909.7,242.62,7.669999999999959,31.80000000000001,1,1,1.0
87,3,209.73,244.78,90.52000000000001,46.29999999999998,1,1,1.0
87,4,716.98,244.28,188.26999999999998,97.9,1,1,1.0
87,5,684.7,263.93,34.89999999999998,25.71999999999997,1,1,1.0
87,6,903.61,243.63,7.669999999999959,31.810000000000002,1,1,1.0
88,3,209.73,244.78,90.47999999999999,46.29999999999998,1,1,1.0
88,4,706.67,245.98,191.66000000000008,97.9,1,1,1.0
88,5,673.7,264.27,36.09999999999991,25.710000000000036,1,1,1.0
88,6,897.52,244.65,7.670000000000073,31.799999999999983,1,1,1.0
89,3,209.73,244.78,90.45000000000002,46.29999999999998,1,1,1.0
89,4,696.35,247.67,195.04999999999995,97.9,1,1,1.0
89,5,662.71,264.61,37.289999999999964,25.70999999999998,1,1,1.0
89,6,891.43,245.66,7.670000000000073,31.81000000000003,1,1,1.0
90,3,209.73,244.78,90.41999999999999,46.29999999999998,1,1,1.0
90,4,685.32,248.61,198.69999999999993,99.45999999999998,1,1,1.0
90,5,650.86,265.29,38.25,26.049999999999955,1,1,1.0
90,6,883.85,246.0,7.669999999999959,31.810000000000002,1,1,1.0
91,3,209.73,244.78,90.39000000000001,46.29999999999998,1,1,1.0
91,4,674.29,249.55,202.35000000000002,101.02999999999997,1,1,1.0
91,5,639.02,265.97,39.200000000000045,26.379999999999995,1,1,1.0
91,6,876.27,246.34,7.670000000000073,31.799999999999983,1,1,1.0
92,3,209.73,244.78,90.35,46.29999999999998,1,1,1.0
92,4,663.26,250.5,206.0,102.57999999999998,1,1,1.0
92,5,627.18,266.65,40.15000000000009,26.720000000000027,1,1,1.0
92,6,868.69,246.68,7.669999999999959,31.80000000000001,1,1,1.0
93,3,209.73,244.78,90.32000000000002,46.29999999999998,1,1,1.0
93,4,652.23,251.44,209.64999999999998,104.13999999999999,1,1,1.0
93,5,615.34,267.33,41.10000000000002,27.05000000000001,1,1,1.0
93,6,861.11,247.02,7.669999999999959,31.799999999999983,1,1,1.0
94,3,209.73,244.78,90.28999999999999,46.29999999999998,1,1,1.0
94,4,641.2,252.38,213.29999999999995,105.70999999999998,1,1,1.0
94,5,603.5,268.0,42.049999999999955,27.399999999999977,1,1,1.0
94,6,853.53,247.35,7.670000000000073,31.81000000000003,1,1,1.0
95,3,209.73,244.78,90.26000000000002,46.29999999999998,1,1,1.0
95,4,630.17,253.33,216.95000000000005,107.25999999999996,1,1,1.0
95,5,591.65,268.68,43.00999999999999,27.730000000000018,1,1,1.0
95,6,845.96,247.69,7.659999999999968,31.810000000000002,1,1,1.0
96,3,209.73,244.78,90.22,46.29999999999998,1,1,1.0
96,4,619.14,254.27,220.60000000000002,108.81999999999996,1,1,1.0
96,5,579.81,269.36,43.960000000000036,28.069999999999993,1,1,1.0
96,6,838.38,248.03,7.659999999999968,31.809999999999974,1,1,1.0
97,3,209.73,244.78,90.19000000000003,46.29999999999998,1,1,1.0
97,4,608.11,255.21,224.25,110.39000000000001,1,1,1.0
97,5,567.97,270.04,44.90999999999997,28.399999999999977,1,1,1.0
97,6,830.8,248.37,7.670000000000073,31.80000000000001,1,1,1.0
98,3,209.73,244.78,90.16,46.29999999999998,1,1,1.0
98,4,597.08,256.16,227.89999999999998,111.94,1,1,1.0
98,5,556.13,270.72,45.860000000000014,28.739999999999952,1,1,1.0
98,6,823.22,248.71,7.669999999999959,31.799999999999983,1,1,1.0
99,3,209.73,244.78,90.13000000000002,46.29999999999998,1,1,1.0
99,4,586.04,257.1,231.56000000000006,113.50999999999999,1,1,1.0
99,5,544.29,271.4,46.81000000000006,29.07000000000005,1,1,1.0
99,6,815.64,249.05,7.669999999999959,31.80000000000001,1,1,1.0
100,3,209.73,244.78,90.09,46.29999999999998,1,1,1.0
100,4,572.04,258.59,236.70000000000005,115.47000000000003,1,1,1.0
100,5,530.28,271.94,51.55000000000007,29.55000000000001,1,1,1.0
100,6,798.32,249.65,14.769999999999982,30.52000000000001,1,1,1.0
101,3,209.73,244.78,90.06000000000003,46.29999999999998,1,1,1.0
101,4,558.03,260.08,241.85000000000002,117.43,1,1,1.0
101,5,516.27,272.48,56.289999999999964,30.019999999999982,1,1,1.0
101,6,780.99,250.26,21.879999999999995,29.24000000000001,1,1,1.0
102,3,209.73,244.78,90.03,46.29999999999998,1,1,1.0
102,4,544.02,261.57,247.0,119.38999999999999,1,1,1.0
102,5,502.26,273.02,61.02999999999997,30.5,1,1,1.0
102,6,763.67,250.86,28.980000000000018,27.95999999999998,1,1,1.0
103,3,209.73,244.78,90.00000000000003,46.29999999999998,1,1,1.0
103,4,530.02,263.06,252.14,121.35000000000002,1,1,1.0
103,5,488.26,273.56,65.75999999999999,30.96999999999997,1,1,1.0
103,6,746.35,251.47,36.069999999999936,26.669999999999987,1,1,1.0
104,3,209.73,244.78,89.96000000000001,46.29999999999998,1,1,1.0
104,4,516.01,264.55,257.28999999999996,123.31,1,1,1.0
104,5,474.25,274.1,70.5,31.44999999999999,1,1,1.0
104,6,729.02,252.07,43.180000000000064,25.400000000000034,1,1,1.0
104,7,953.14,228.2,6.860000000000014,34.50999999999999,1,1,1.0
105,3,209.73,244.78,89.93000000000004,46.29999999999998,1,1,1.0
105,4,502.0,266.04,262.44000000000005,125.26999999999998,1,1,1.0
105,5,460.24,274.64,75.24000000000001,31.920000000000016,1,1,1.0
105,6,711.7,252.68,50.27999999999997,24.110000000000014,1,1,1.0
105,7,948.8,226.48,11.110000000000014,36.78,1,1,1.0
106,3,209.73,244.78,89.9,46.29999999999998,1,1,1.0
106,4,487.99,267.53,267.59000000000003,127.23000000000002,1,1,1.0
106,5,446.23,275.18,79.98000000000002,32.39999999999998,1,1,1.0
106,6,694.38,253.28,57.379999999999995,22.830000000000013,1,1,1.0
106,7,944.45,224.76,15.370000000000005,39.05000000000001,1,1,1.0
107,3,209.73,244.78,89.87000000000003,46.29999999999998,1,1,1.0
107,4,473.99,269.02,272.73,129.19,1,1,1.0
107,5,432.23,275.72,84.71000000000004,32.86999999999995,1,1,1.0
107,6,677.05,253.89,64.49000000000001,21.55000000000001,1,1,1.0
107,7,940.1,223.04,19.629999999999995,41.32000000000002,1,1,1.0
108,3,209.73,244.78,89.83000000000001,46.29999999999998,1,1,1.0
108,4,459.98,270.51,277.88,131.15000000000003,1,1,1.0
108,5,418.22,276.26,89.44999999999999,33.35000000000002,1,1,1.0
108,6,659.73,254.49,71.59000000000003,20.269999999999982,1,1,1.0
108,7,935.75,221.32,23.889999999999986,43.59000000000003,1,1,1.0
109,3,209.73,244.78,89.79999999999998,46.29999999999998,1,1,1.0
109,4,445.97,272.0,283.03,133.12,1,1,1.0
109,5,404.21,276.8,94.19,33.81999999999999,1,1,1.0
109,6,642.41,255.1,78.69000000000005,18.97999999999999,1,1,1.0
109,7,931.4,219.6,28.149999999999977,45.859999999999985,1,1,1.0
110,3,209.73,244.78,89.77000000000001,46.29999999999998,1,1,1.0
110,4,428.94,273.26,289.18,136.57,1,1,1.0
110,5,389.72,276.98,96.0,33.81999999999999,1,1,1.0
110,6,630.81,255.46,78.69000000000005,18.98999999999998,1,1,1.0
110,7,927.05,217.88,32.41000000000008,48.129999999999995,1,1,1.0
111,3,209.73,244.78,89.74000000000004,46.29999999999998,1,1,1.0
111,4,411.91,274.52,295.33,140.02000000000004,1,1,1.0
111,5,375.22,277.16,97.82,33.829999999999984,1,1,1.0
111,6,619.22,255.82,78.68999999999994,18.99000000000001,1,1,1.0
111,7,922.71,216.16,36.65999999999997,50.390000000000015,1,1,1.0
112,3,209.73,244.78,89.70000000000002,46.29999999999998,1,1,1.0
112,4,394.88,275.78,301.48,143.47000000000003,1,1,1.0
112,5,360.73,277.34,99.63,33.83000000000004,1,1,1.0
112,6,607.62,256.19,78.68999999999994,18.980000000000018,1,1,1.0
112,7,918.36,214.44,40.91999999999996,52.660000000000025,1,1,1.0
113,3,209.73,244.78,89.66999999999999,46.29999999999998,1,1,1.0
113,4,377.85,277.04,307.63,146.91999999999996,1,1,1.0
113,5,346.23,277.52,101.44999999999999,33.83000000000004,1,1,1.0
113,6,596.02,256.55,78.70000000000005,18.97999999999996,1,1,1.0
113,7,914.01,212.72,45.180000000000064,54.92999999999998,1,1,1.0
114,3,209.73,244.78,89.64000000000001,46.29999999999998,1,1,1.0
114,4,360.82,278.3,313.78000000000003,150.37,1,1,1.0
114,5,331.74,277.71,103.25999999999999,33.81999999999999,1,1,1.0
114,6,584.43,256.91,78.69000000000005,18.989999999999952,1,1,1.0
114,7,909.66,211.0,49.440000000000055,57.19999999999999,1,1,1.0
115,3,209.73,244.78,89.60999999999999,46.29999999999998,1,1,1.0
115,4,339.17,280.75,323.73999999999995,154.52999999999997,1,1,1.0
115,5,315.89,279.15,103.80000000000001,33.83000000000004,1,1,1.0
115,6,568.21,257.91,81.59999999999991,20.42999999999995,1,1,1.0
115,7,904.32,211.63,52.14999999999998,57.19999999999999,1,1,1.0
116,3,209.73,244.78,89.57000000000002,46.29999999999998,1,1,1.0
116,4,317.51,283.2,333.71000000000004,158.7,1,1,1.0
116,5,300.03,280.6,104.35000000000002,33.829999999999984,1,1,1.0
116,6,552.0,258.91,84.5,21.879999999999995,1,1,1.0
116,7,898.97,212.27,54.870000000000005,57.20000000000002,1,1,1.0
117,3,209.73,244.78,89.53999999999999,46.29999999999998,1,1,1.0
117,4,295.86,285.65,343.66999999999996,162.86,1,1,1.0
117,5,284.18,282.05,104.88999999999999,33.829999999999984,1,1,1.0
117,6,535.78,259.91,87.41000000000008,23.319999999999993,1,1,1.0
117,7,893.63,212.9,57.58000000000004,57.20000000000002,1,1,1.0
118,3,209.73,244.78,89.51000000000002,46.29999999999998,1,1,1.0
118,4,274.21,288.1,353.63000000000005,167.01999999999998,1,1,1.0
118,5,268.32,283.5,105.44,33.829999999999984,1,1,1.0
118,6,519.57,260.91,90.29999999999995,24.769999999999982,1,1,1.0
118,7,888.28,213.54,60.30000000000007,57.20000000000002,1,1,1.0
119,3,209.73,244.78,89.47999999999999,46.29999999999998,1,1,1.0
119,4,252.56,290.55,363.59,171.18,1,1,1.0
119,5,252.47,284.95,105.97999999999999,33.829999999999984,1,1,1.0
119,6,503.35,261.91,93.20999999999992,26.21999999999997,1,1,1.0
119,7,882.94,214.17,63.00999999999999,57.20000000000002,1,1,1.0
120,3,209.73,244.78,89.45000000000002,46.29999999999998,1,1,1.0
120,4,230.91,293.0,373.55000000000007,175.35000000000002,1,1,1.0
120,5,236.62,286.4,106.51999999999998,33.83000000000004,1,1,1.0
120,6,487.13,262.9,96.12,27.670000000000016,1,1,1.0
120,7,877.59,214.8,65.73000000000002,57.19999999999999,1,1,1.0
121,3,209.73,244.78,89.41,46.29999999999998,1,1,1.0
121,4,209.26,295.45,383.51,179.51,1,1,1.0
121,5,220.76,287.85,107.07,33.81999999999999,1,1,1.0
121,6,470.92,263.9,99.02000000000004,29.120000000000005,1,1,1.0
121,7,872.25,215.44,68.44000000000005,57.19999999999999,1,1,1.0
122,3,209.73,244.78,89.38000000000002,46.29999999999998,1,1,1.0
122,4,187.61,297.9,393.47,183.67000000000002,1,1,1.0
122,5,204.91,289.3,107.60999999999999,33.81999999999999,1,1,1.0
122,6,454.7,264.9,101.92000000000002,30.560000000000002,1,1,1.0
122,7,866.9,216.07,71.15999999999997,57.19999999999999,1,1,1.0
123,3,209.73,244.78,89.35,46.29999999999998,1,1,1.0
123,4,165.96,300.35,403.42999999999995,187.83999999999997,1,1,1.0
123,5,189.05,290.75,108.15999999999997,33.81999999999999,1,1,1.0
123,6,438.49,265.9,104.81999999999994,32.01000000000005,1,1,1.0
123,7,861.56,216.71,73.87,57.20000000000002,1,1,1.0
124,3,209.73,244.78,89.32000000000002,46.29999999999998,1,1,1.0
124,4,144.31,302.8,413.39000000000004,192.0,1,1,1.0
124,5,173.2,292.2,108.69999999999999,33.81999999999999,1,1,1.0
124,6,422.27,266.9,107.73000000000002,33.450000000000045,1,1,1.0
124,7,856.21,217.34,76.58999999999992,57.20000000000002,1,1,1.0
125,3,209.73,244.78,89.28,46.29999999999998,1,1,1.0
125,4,129.88,305.06,412.70000000000005,194.08999999999997,1,1,1.0
125,5,155.99,293.56,109.24000000000001,34.81999999999999,1,1,1.0
125,6,407.6,267.9,108.63,34.629999999999995,1,1,1.0
125,7,850.42,217.97,77.31000000000006,57.20000000000002,1,1,1.0
126,3,209.73,244.78,89.25000000000003,46.29999999999998,1,1,1.0
126,4,115.44,307.32,412.02000000000004,196.18,1,1,1.0
126,5,138.78,294.92,109.78,35.81999999999999,1,1,1.0
126,6,392.92,268.9,109.53999999999996,35.80000000000001,1,1,1.0
126,7,844.62,218.61,78.03999999999996,57.19999999999999,1,1,1.0
127,3,209.73,244.78,89.22,46.29999999999998,1,1,1.0
127,4,101.01,309.58,411.33000000000004,198.27000000000004,1,1,1.0
127,5,121.56,296.28,110.32999999999998,36.82000000000005,1,1,1.0
127,6,378.25,269.9,110.44,36.98000000000002,1,1,1.0
127,7,838.82,219.24,78.76999999999998,57.19999999999999,1,1,1.0
128,3,209.73,244.78,89.19000000000003,46.29999999999998,1,1,1.0
128,4,86.58,311.84,410.64000000000004,200.35000000000008,1,1,1.0
128,5,104.35,297.63,110.87,37.81999999999999,1,1,1.0
128,6,363.57,270.9,111.35000000000002,38.150000000000034,1,1,1.0
128,7,833.02,219.88,79.5,57.19999999999999,1,1,1.0
129,3,209.73,244.78,89.15,46.29999999999998,1,1,1.0
129,4,72.15,314.1,409.95000000000005,202.43999999999994,1,1,1.0
129,5,87.14,298.99,111.41000000000001,38.81999999999999,1,1,1.0
129,6,348.89,271.9,112.25999999999999,39.33000000000004,1,1,1.0
129,7,827.22,220.51,80.23000000000002,57.19999999999999,1,1,1.0
130,3,209.73,244.78,89.12000000000003,46.29999999999998,1,1,1.0
130,4,57.72,316.36,409.26,204.52999999999997,1,1,1.0
130,5,69.93,300.35,111.94999999999999,39.81999999999999,1,1,1.0
130,6,334.22,272.9,113.15999999999997,40.5,1,1,1.0
130,7,821.43,221.15,80.95000000000005,57.20000000000002,1,1,1.0
131,3,209.73,244.78,89.09,46.29999999999998,1,1,1.0
